macula_lemma	abbott_lemma	abbott_xml_id	strongs	matched
ἐκδέχομαι				False
ἐκδίδωμι				False
ἐκδίκησις				False
ἐκδαπανάομαι				False
ἐκδημέω				False
ἐκδιηγέομαι				False
ἐκδικέω				False
ἐκδιώκω				False
ἐκδοχή				False
ἐκδύω				False
ἐκεῖ				False
ἐκεῖθεν				False
ἐκεῖνος				False
ἐκεῖσε				False
ἐκζήτησις				False
ἐκζητέω				False
ἐκθαμβέομαι				False
ἐκθαυμάζω				False
ἐκκαίομαι				False
ἐκκαθαίρω				False
ἐκκεντέω				False
ἐκκλάω				False
ἐκκλίνω				False
ἐκκλείω				False
ἐκκλησία				False
ἐκκολυμβάω				False
ἐκκομίζω				False
ἐκκρέμαμαι				False
ἐκκόπτω				False
ἐκλάμπω				False
ἐκλέγομαι				False
ἐκλαλέω				False
ἐκλανθάνω				False
ἐκλείπω				False
ἐκλεκτός				False
ἐκλογή				False
ἐκλύομαι				False
ἐκμάσσω				False
ἐκμυκτηρίζω				False
ἐκνήφω				False
ἐκνεύω				False
ἐκπέμπω				False
ἐκπίπτω				False
ἐκπειράζω				False
ἐκπερισσῶς				False
ἐκπετάννυμι				False
ἐκπηδάω				False
ἐκπλέω				False
ἐκπλήρωσις				False
ἐκπλήσσομαι				False
ἐκπληρόω				False
ἐκπνέω				False
ἐκπορεύομαι				False
ἐκπορνεύω				False
ἐκπτύω				False
ἐκριζόω				False
ἐκστρέφομαι				False
ἐκτένεια				False
ἐκτίθημι				False
ἐκταράσσω				False
ἐκτείνω				False
ἐκτελέω				False
ἐκτενέστερον				False
ἐκτενής				False
ἐκτενῶς				False
ἐκτινάσσω				False
ἐκτρέπομαι				False
ἐκτρέφω				False
ἐκτός				False
ἐκφέρω				False
ἐκφεύγω				False
ἐκφοβέω				False
ἐκφύω				False
ἐκχέω				False
ἐκχωρέω				False
ἐκψύχω				False
ἐλάσσων				False
ἐλάχιστος				False
ἐλέγχω				False
ἐλαία				False
ἐλαιών				False
ἐλαττονέω				False
ἐλαττόω				False
ἐλαφρία				False
ἐλαφρός				False
ἐλαύνω				False
ἐλεάω				False
ἐλεήμων				False
ἐλεγμός				False
ἐλεεινός				False
ἐλεημοσύνη				False
ἐλευθερία				False
ἐλευθερόω				False
ἐλεφάντινος				False
ἐλεύθερος				False
ἐλλογέω				False
ἐλπίζω				False
ἐλπίς				False
ἐλωΐ				False
ἐμέω				False
ἐμαυτοῦ				False
ἐμβάλλω				False
ἐμβάπτω				False
ἐμβαίνω				False
ἐμβατεύω				False
ἐμβιβάζω				False
ἐμβλέπω				False
ἐμβριμάομαι				False
ἐμμένω				False
ἐμμαίνομαι				False
ἐμπίμπλημι				False
ἐμπίμπρημι				False
ἐμπίπτω				False
ἐμπαίζω				False
ἐμπαίκτης				False
ἐμπαιγμονή				False
ἐμπαιγμός				False
ἐμπεριπατέω				False
ἐμπλέκομαι				False
ἐμπλοκή				False
ἐμπνέω				False
ἐμπορία				False
ἐμπορεύομαι				False
ἐμπτύω				False
ἐμπόριον				False
ἐμφανής				False
ἐμφανίζω				False
ἐμφυσάω				False
ἐμός				False
ἐν				False
ἐνάλιον				False
ἐνάρχομαι				False
ἐνέδρα				False
ἐνέος				False
ἐνέργεια				False
ἐνέργημα				False
ἐνέχω				False
ἐνίστημι				False
ἐναγκαλίζομαι				False
ἐναντίον				False
ἐναντίος				False
ἐνδέχεται				False
ἐνδεής				False
ἐνδείκνυμι				False
ἐνδημέω				False
ἐνδιδύσκω				False
ἐνδοξάζομαι				False
ἐνδυναμόω				False
ἐνδύνω				False
ἐνδύω				False
ἐνδώμησις				False
ἐνεδρεύω				False
ἐνειλέω				False
ἐνενήκοντα				False
ἐνεργέω				False
ἐνεργής				False
ἐνευλογέω				False
ἐνθάδε				False
ἐνθυμέομαι				False
ἐνθύμησις				False
ἐνιαυτός				False
ἐνισχύω				False
ἐννέα				False
ἐννεύω				False
ἐνοικέω				False
ἐνορκίζω				False
ἐνοχλέω				False
ἐντέλλομαι				False
ἐνταφιάζω				False
ἐνταφιασμός				False
ἐντεῦθεν				False
ἐντολή				False
ἐντρέπω				False
ἐντρέφομαι				False
ἐντροπή				False
ἐντρυφάω				False
ἐντυγχάνω				False
ἐντυλίσσω				False
ἐντυπόω				False
ἐντόπιος				False
ἐντός				False
ἐνυβρίζω				False
ἐνυπνιάζομαι				False
ἐνωτίζομαι				False
ἐνύπνιον				False
ἐνώπιον				False
ἐξάγω				False
ἐξάλλομαι				False
ἐξάπινα				False
ἐξέλκω				False
ἐξέραμα				False
ἐξέρχομαι				False
ἐξίστημι				False
ἐξαίρω				False
ἐξαίφνης				False
ἐξαγγέλλω				False
ἐξαγοράζω				False
ἐξαιρέω				False
ἐξαιτέομαι				False
ἐξακολουθέω				False
ἐξαλείφω				False
ἐξανάστασις				False
ἐξανίστημι				False
ἐξανατέλλω				False
ἐξαπατάω				False
ἐξαπορέομαι				False
ἐξαποστέλλω				False
ἐξαρτίζω				False
ἐξαστράπτω				False
ἐξαυτῆς				False
ἐξεγείρω				False
ἐξεραυνάω				False
ἐξετάζω				False
ἐξηγέομαι				False
ἐξηχέομαι				False
ἐξισχύω				False
ἐξολεθρεύω				False
ἐξομολογέω				False
ἐξορκίζω				False
ἐξορκιστής				False
ἐξορύσσω				False
ἐξουδενέω				False
ἐξουθενέω				False
ἐξουσία				False
ἐξουσιάζω				False
ἐξοχή				False
ἐξυπνίζω				False
ἐξωθέω				False
ἐξώτερος				False
ἐπάγγελμα				False
ἐπάγω				False
ἐπάν				False
ἐπάναγκες				False
ἐπάνω				False
ἐπάρατος				False
ἐπέκεινα				False
ἐπέρχομαι				False
ἐπέχω				False
ἐπί				False
ἐπίβλημα				False
ἐπίγειος				False
ἐπίγνωσις				False
ἐπίθεσις				False
ἐπίκειμαι				False
ἐπίλοιπος				False
ἐπίλυσις				False
ἐπίνοια				False
ἐπίορκος				False
ἐπίσημος				False
ἐπίσκοπος				False
ἐπίσταμαι				False
ἐπίστασις				False
ἐπίτροπος				False
ἐπαίρω				False
ἐπαγγέλλομαι				False
ἐπαγγελία				False
ἐπαγωνίζομαι				False
ἐπαθροίζομαι				False
ἐπαινέω				False
ἐπαισχύνομαι				False
ἐπαιτέω				False
ἐπακολουθέω				False
ἐπακούω				False
ἐπακροάομαι				False
ἐπανάγω				False
ἐπανέρχομαι				False
ἐπανίσταμαι				False
ἐπαναμιμνῄσκω				False
ἐπαναπαύομαι				False
ἐπανόρθωσις				False
ἐπαρκέω				False
ἐπαρχεία				False
ἐπαφρίζω				False
ἐπαύριον				False
ἐπεί				False
ἐπεγείρω				False
ἐπειδή				False
ἐπειδήπερ				False
ἐπεισέρχομαι				False
ἐπεισαγωγή				False
ἐπεκτείνομαι				False
ἐπενδύομαι				False
ἐπενδύτης				False
ἐπερωτάω				False
ἐπερώτημα				False
ἐπηρεάζω				False
ἐπιβάλλω				False
ἐπιβαίνω				False
ἐπιβαρέω				False
ἐπιβιβάζω				False
ἐπιβλέπω				False
ἐπιβουλή				False
ἐπιγίνομαι				False
ἐπιγαμβρεύω				False
ἐπιγινώσκω				False
ἐπιγράφω				False
ἐπιγραφή				False
ἐπιδέχομαι				False
ἐπιδίδωμι				False
ἐπιδείκνυμι				False
ἐπιδημέω				False
ἐπιδιατάσσομαι				False
ἐπιδιορθόω				False
ἐπιδύω				False
ἐπιείκεια				False
ἐπιεικής				False
ἐπιζητέω				False
ἐπιθανάτιος				False
ἐπιθυμέω				False
ἐπιθυμία				False
ἐπιθυμητής				False
ἐπικάλυμμα				False
ἐπικέλλω				False
ἐπικαθίζω				False
ἐπικαλέω				False
ἐπικαλύπτω				False
ἐπικατάρατος				False
ἐπικουρία				False
ἐπικρίνω				False
ἐπιλέγω				False
ἐπιλαμβάνομαι				False
ἐπιλανθάνομαι				False
ἐπιλείπω				False
ἐπιλείχω				False
ἐπιλησμονή				False
ἐπιλύω				False
ἐπιμέλεια				False
ἐπιμένω				False
ἐπιμαρτυρέω				False
ἐπιμελέομαι				False
ἐπιμελῶς				False
ἐπινεύω				False
ἐπιορκέω				False
ἐπιούσιος				False
ἐπιπίπτω				False
ἐπιπλήσσω				False
ἐπιποθέω				False
ἐπιποθία				False
ἐπιπορεύομαι				False
ἐπιπόθησις				False
ἐπιπόθητος				False
ἐπιράπτω				False
ἐπιρίπτω				False
ἐπισιτισμός				False
ἐπισκέπτομαι				False
ἐπισκευάζομαι				False
ἐπισκηνόω				False
ἐπισκιάζω				False
ἐπισκοπέω				False
ἐπισκοπή				False
ἐπισπάομαι				False
ἐπισπείρω				False
ἐπιστάτης				False
ἐπιστέλλω				False
ἐπιστήμων				False
ἐπιστηρίζω				False
ἐπιστολή				False
ἐπιστομίζω				False
ἐπιστρέφω				False
ἐπιστροφή				False
ἐπισυνάγω				False
ἐπισυναγωγή				False
ἐπισυντρέχω				False
ἐπισφαλής				False
ἐπισχύω				False
ἐπισωρεύω				False
ἐπιτάσσω				False
ἐπιτήδειος				False
ἐπιτίθημι				False
ἐπιταγή				False
ἐπιτελέω				False
ἐπιτιμάω				False
ἐπιτιμία				False
ἐπιτρέπω				False
ἐπιτροπή				False
ἐπιτυγχάνω				False
ἐπιφάνεια				False
ἐπιφέρω				False
ἐπιφαίνω				False
ἐπιφανής				False
ἐπιφαύσκω				False
ἐπιφωνέω				False
ἐπιφώσκω				False
ἐπιχέω				False
ἐπιχειρέω				False
ἐπιχορηγέω				False
ἐπιχορηγία				False
ἐπιχρίω				False
ἐποικοδομέω				False
ἐπονομάζομαι				False
ἐποπτεύω				False
ἐπουράνιος				False
ἐπόπτης				False
ἐρήμωσις				False
ἐρίζω				False
ἐρίφιον				False
ἐραυνάω				False
ἐργάζομαι				False
ἐργάτης				False
ἐργασία				False
ἐρείδω				False
ἐρεθίζω				False
ἐρεύγομαι				False
ἐρημία				False
ἐρημόομαι				False
ἐριθεία				False
ἐρυθρός				False
ἐρωτάω				False
ἐσθής				False
ἐσθίω				False
ἐσχάτως				False
ἐσώτερος				False
ἐφάλλομαι				False
ἐφάπαξ				False
ἐφήμερος				False
ἐφίστημι				False
ἐφευρετής				False
ἐφημερία				False
ἐφικνέομαι				False
ἐφοράω				False
ἐχθές				False
ἐχθρός				False
ἑαυτοῦ				False
ἑβδομήκοντα				False
ἑβδομηκοντάκις				False
ἑδραίωμα				False
ἑδραῖος				False
ἑκάστοτε				False
ἑκατοντάρχης				False
ἑκατονταετής				False
ἑκατονταπλασίων				False
ἑκατόν				False
ἑκατόνταρχος				False
ἑκουσίως				False
ἑκούσιος				False
ἑκών				False
ἑλίσσω				False
ἑλκόομαι				False
ἑνδέκατος				False
ἑνότης				False
ἑξήκοντα				False
ἑξακόσιοι				False
ἑξῆς				False
ἑορτάζω				False
ἑορτή				False
ἑπτά				False
ἑπτάκις				False
ἑπτακισχίλιοι				False
ἑρμηνεία				False
ἑρμηνεύω				False
ἑρπετόν				False
ἑσπέρα				False
ἑτέρως				False
ἑταῖρος				False
ἑτεροδιδασκαλέω				False
ἑτεροζυγέω				False
ἑτερόγλωσσος				False
ἑτοίμως				False
ἑτοιμάζω				False
ἑτοιμασία				False
ἔα				False
ἔγγυος				False
ἔγερσις				False
ἔγκλημα				False
ἔγκυος				False
ἔδαφος				False
ἔθνος				False
ἔθος				False
ἔκβασις				False
ἔκγονον				False
ἔκδηλος				False
ἔκδικος				False
ἔκδοτος				False
ἔκθαμβος				False
ἔκθετος				False
ἔκπαλαι				False
ἔκστασις				False
ἔκτρωμα				False
ἔκφοβος				False
ἔλαιον				False
ἔλεγξις				False
ἔλεγχος				False
ἔλεος				False
ἔλευσις				False
ἔμπορος				False
ἔμπροσθεν				False
ἔμφοβος				False
ἔμφυτος				False
ἔναντι				False
ἔνατος				False
ἔνδειγμα				False
ἔνδειξις				False
ἔνδικος				False
ἔνδοξος				False
ἔνδυμα				False
ἔνδυσις				False
ἔνειμι				False
ἔνθεν				False
ἔνι				False
ἔννοια				False
ἔννομος				False
ἔννυχα				False
ἔνοχος				False
ἔνταλμα				False
ἔντευξις				False
ἔντιμος				False
ἔντρομος				False
ἔξειμι				False
ἔξεστι(ν)				False
ἔξοδος				False
ἔξυπνος				False
ἔξω				False
ἔξωθεν				False
ἔοικα				False
ἔπαινος				False
ἔπαυλις				False
ἔπειμι				False
ἔπειτα				False
ἔπος				False
ἔργον				False
ἔρημος				False
ἔριον				False
ἔρις				False
ἔριφος				False
ἔρχομαι				False
ἔσθω				False
ἔσοπτρον				False
ἔσχατος				False
ἔσω				False
ἔσωθεν				False
ἔτι				False
ἔτος				False
ἔχθρα				False
ἔχιδνα				False
ἔχω				False
ἕβδομος				False
ἕκαστος				False
ἕκτος				False
ἕλκος				False
ἕλκω				False
ἕνδεκα				False
ἕνεκα				False
ἕνεκεν				False
ἕξ				False
ἕξις				False
ἕτερος				False
ἕτοιμος				False
ἕως				False
Ἐλαιῶν				False
Ἐλαμίτης				False
Ἐλεάζαρ				False
Ἐλιέζερ				False
Ἐλιακίμ				False
Ἐλιούδ				False
Ἐλισάβετ				False
Ἐλισαῖος				False
Ἐλμαδάμ				False
Ἐλύμας				False
Ἐμμανουήλ				False
Ἐμμαοῦς				False
Ἐνώς				False
Ἐπαίνετος				False
Ἐπαφρόδιτος				False
Ἐπαφρᾶς				False
Ἐπικούρειος				False
Ἐφέσιος				False
Ἐφραίμ				False
Ἑβραΐς				False
Ἑβραϊστί				False
Ἑβραῖος				False
Ἑζεκίας				False
Ἑλλάς				False
Ἑλληνίς				False
Ἑλληνικός				False
Ἑλληνιστής				False
Ἑλληνιστί				False
Ἑμμώρ				False
Ἑνώχ				False
Ἑρμογένης				False
Ἑρμᾶς				False
Ἑρμῆς				False
Ἑσλί				False
Ἑσρώμ				False
Ἔβερ				False
Ἔραστος				False
Ἔφεσος				False
Ἕλλην				False
ἠχέω				False
ἡγέομαι				False
ἡγεμονία				False
ἡγεμονεύω				False
ἡγεμών				False
ἡδέως				False
ἡδονή				False
ἡδύοσμον				False
ἡλίκος				False
ἡλικία				False
ἡμέρα				False
ἡμέτερος				False
ἡμιθανής				False
ἡμιώριον				False
ἡνίκα				False
ἡσυχάζω				False
ἡσυχία				False
ἡσύχιος				False
ἡττάομαι				False
ἤ				False
ἤδη				False
ἤπερ				False
ἤπιος				False
ἤρεμος				False
ἤτοι				False
ἥδιστα				False
ἥκω				False
ἥλιος				False
ἥμισυς				False
ἥσσων				False
ἥττημα				False
ἦθος				False
ἦχος				False
ἧλος				False
Ἠλί				False
Ἠλίας				False
Ἠσαΐας				False
Ἠσαῦ				False
Ἡρῳδίων				False
Ἡρῳδιάς				False
Ἡρῳδιανοί				False
Ἡρῴδης				False
Ἤρ				False
ἰάομαι				False
ἰατρός				False
ἰδιώτης				False
ἰδού				False
ἰκμάς				False
ἰουδαΐζω				False
ἰσάγγελος				False
ἰσχυρός				False
ἰσχύς				False
ἰσχύω				False
ἰσότης				False
ἰσότιμος				False
ἰσόψυχος				False
ἰχθύδιον				False
ἰχθύς				False
ἰός				False
ἰῶτα				False
ἱδρώς				False
ἱεράτευμα				False
ἱερατεία				False
ἱερατεύω				False
ἱερεύς				False
ἱεροπρεπής				False
ἱεροσυλέω				False
ἱερουργέω				False
ἱερωσύνη				False
ἱερόθυτος				False
ἱερόν				False
ἱερός				False
ἱερόσυλος				False
ἱκανός				False
ἱκανότης				False
ἱκανόω				False
ἱκετηρία				False
ἱλάσκομαι				False
ἱλαρός				False
ἱλαρότης				False
ἱλασμός				False
ἱλαστήριον				False
ἱμάς				False
ἱμάτιον				False
ἱματίζω				False
ἱματισμός				False
ἱνατί				False
ἱππεύς				False
ἱππικόν				False
ἱστορέω				False
ἴαμα				False
ἴασις				False
ἴασπις				False
ἴδε				False
ἴδιος				False
ἴσος				False
ἴσως				False
ἴχνος				False
ἵλεως				False
ἵνα				False
ἵππος				False
ἵστημι				False
ἶρις				False
Ἰάκωβος				False
Ἰάννης				False
Ἰάρετ				False
Ἰάσων				False
Ἰάϊρος				False
Ἰακώβ				False
Ἰαμβρῆς				False
Ἰανναί				False
Ἰδουμαία				False
Ἰεζάβελ				False
Ἰερεμίας				False
Ἰεριχώ				False
Ἰερουσαλήμ				False
Ἰεσσαί				False
Ἰεφθάε				False
Ἰεχονίας				False
Ἰησοῦς				False
Ἰκόνιον				False
Ἰλλυρικόν				False
Ἰορδάνης				False
Ἰουδαία				False
Ἰουδαϊκός				False
Ἰουδαϊκῶς				False
Ἰουδαϊσμός				False
Ἰουδαῖος				False
Ἰουλία				False
Ἰουνία				False
Ἰούδας				False
Ἰούλιος				False
Ἰοῦστος				False
Ἰσαάκ				False
Ἰσκαριώθ				False
Ἰσκαριώτης				False
Ἰσραήλ				False
Ἰσραηλίτης				False
Ἰσσαχάρ				False
Ἰταλία				False
Ἰταλικός				False
Ἰτουραῖος				False
Ἰωάννα				False
Ἰωάννης				False
Ἰωήλ				False
Ἰωαθάμ				False
Ἰωανάν				False
Ἰωβήδ				False
Ἰωβήλ				False
Ἰωδά				False
Ἰωνάμ				False
Ἰωνᾶς				False
Ἰωράμ				False
Ἰωρίμ				False
Ἰωσήφ				False
Ἰωσήχ				False
Ἰωσίας				False
Ἰωσαφάτ				False
Ἰωσῆς				False
Ἰόππη				False
Ἰώβ				False
Ἱεράπολις				False
Ἱεροσολυμίτης				False
Ἱεροσόλυμα				False
ὀγδοήκοντα				False
ὀδούς				False
ὀδυνάομαι				False
ὀδυρμός				False
ὀδύνη				False
ὀθόνη				False
ὀθόνιον				False
ὀκνέω				False
ὀκνηρός				False
ὀκταήμερος				False
ὀκτώ				False
ὀλίγος				False
ὀλίγως				False
ὀλιγοπιστία				False
ὀλιγωρέω				False
ὀλιγόπιστος				False
ὀλιγόψυχος				False
ὀλοθρευτής				False
ὀλοθρεύω				False
ὀλολύζω				False
ὀμνύω				False
ὀνάριον				False
ὀνίνημι				False
ὀνειδίζω				False
ὀνειδισμός				False
ὀνικός				False
ὀνομάζω				False
ὀξύς				False
ὀπή				False
ὀπίσω				False
ὀπτάνομαι				False
ὀπτασία				False
ὀπτός				False
ὀπώρα				False
ὀρέγομαι				False
ὀργή				False
ὀργίζομαι				False
ὀργίλος				False
ὀργυιά				False
ὀρεινός				False
ὀρθοποδέω				False
ὀρθοτομέω				False
ὀρθρίζω				False
ὀρθρινός				False
ὀρθός				False
ὀρθῶς				False
ὀρφανός				False
ὀρχέομαι				False
ὀρύσσω				False
ὀσμή				False
ὀστέον				False
ὀστράκινος				False
ὀσφῦς				False
ὀφείλημα				False
ὀφείλω				False
ὀφειλέτης				False
ὀφειλή				False
ὀφθαλμοδουλία				False
ὀφθαλμός				False
ὀφρῦς				False
ὀχλέομαι				False
ὀχλοποιέω				False
ὀχύρωμα				False
ὀψάριον				False
ὀψέ				False
ὀψία				False
ὀψώνιον				False
ὁ				False
ὁδεύω				False
ὁδηγέω				False
ὁδηγός				False
ὁδοιπορέω				False
ὁδοιπορία				False
ὁδός				False
ὁλοκαύτωμα				False
ὁλοκληρία				False
ὁλοτελής				False
ὁλόκληρος				False
ὁμίχλη				False
ὁμείρομαι				False
ὁμιλέω				False
ὁμιλία				False
ὁμοίωμα				False
ὁμοίως				False
ὁμοίωσις				False
ὁμοθυμαδόν				False
ὁμοιάζω				False
ὁμοιοπαθής				False
ὁμοιότης				False
ὁμοιόω				False
ὁμολογέω				False
ὁμολογία				False
ὁμολογουμένως				False
ὁμοῦ				False
ὁμότεχνος				False
ὁμόφρων				False
ὁπλίζομαι				False
ὁποῖος				False
ὁπότε				False
ὁράω				False
ὁρίζω				False
ὁρατός				False
ὁρκίζω				False
ὁρκωμοσία				False
ὁρμάω				False
ὁρμή				False
ὁροθεσία				False
ὁσάκις				False
ὁσίως				False
ὁσιότης				False
ὄγδοος				False
ὄγκος				False
ὄζω				False
ὄλεθρος				False
ὄλυνθος				False
ὄμβρος				False
ὄμμα				False
ὄναρ				False
ὄνειδος				False
ὄνομα				False
ὄνος				False
ὄντως				False
ὄξος				False
ὄπισθεν				False
ὄρεξις				False
ὄρθρος				False
ὄρνεον				False
ὄρνις				False
ὄρος				False
ὄσφρησις				False
ὄφελον				False
ὄφελος				False
ὄφις				False
ὄχλος				False
ὄψιμος				False
ὄψις				False
ὅδε				False
ὅθεν				False
ὅλος				False
ὅλως				False
ὅμοιος				False
ὅμως				False
ὅπλον				False
ὅπου				False
ὅπως				False
ὅραμα				False
ὅρασις				False
ὅριον				False
ὅρκος				False
ὅρμημα				False
ὅς				False
ὅσιος				False
ὅσος				False
ὅστις				False
ὅταν				False
ὅτε				False
ὅτι				False
Ὀζίας				False
Ὀλυμπᾶς				False
Ὀνήσιμος				False
Ὀνησίφορος				False
ὑάκινθος				False
ὑάλινος				False
ὑακίνθινος				False
ὑβρίζω				False
ὑβριστής				False
ὑγιής				False
ὑγιαίνω				False
ὑγρός				False
ὑδρία				False
ὑδροποτέω				False
ὑδρωπικός				False
ὑετός				False
ὑμέτερος				False
ὑμνέω				False
ὑπάγω				False
ὑπάντησις				False
ὑπάρχω				False
ὑπέρ				False
ὑπέρακμος				False
ὑπέρογκος				False
ὑπέχω				False
ὑπήκοος				False
ὑπακοή				False
ὑπακούω				False
ὑπαντάω				False
ὑπείκω				False
ὑπεναντίος				False
ὑπεράνω				False
ὑπερέκεινα				False
ὑπερέχω				False
ὑπερήφανος				False
ὑπεραίρομαι				False
ὑπεραυξάνω				False
ὑπερβάλλω				False
ὑπερβαλλόντως				False
ὑπερβολή				False
ὑπερεκπερισσοῦ				False
ὑπερεκτείνω				False
ὑπερεκχύννομαι				False
ὑπερεντυγχάνω				False
ὑπερηφανία				False
ὑπερλίαν				False
ὑπερνικάω				False
ὑπεροράω				False
ὑπεροχή				False
ὑπερπερισσεύω				False
ὑπερπερισσῶς				False
ὑπερπλεονάζω				False
ὑπερυψόω				False
ὑπερφρονέω				False
ὑπερῷον				False
ὑπηρέτης				False
ὑπηρετέω				False
ὑποβάλλω				False
ὑπογραμμός				False
ὑποδέομαι				False
ὑποδέχομαι				False
ὑποδείκνυμι				False
ὑποζύγιον				False
ὑποζώννυμι				False
ὑποκάτω				False
ὑποκρίνομαι				False
ὑποκριτής				False
ὑπολήνιον				False
ὑπολαμβάνω				False
ὑπολείπω				False
ὑπολιμπάνω				False
ὑπομένω				False
ὑπομιμνῄσκω				False
ὑπομονή				False
ὑπονοέω				False
ὑποπλέω				False
ὑποπνέω				False
ὑποπόδιον				False
ὑποστέλλω				False
ὑποστολή				False
ὑποστρέφω				False
ὑποστρωννύω				False
ὑποτάσσω				False
ὑποτίθημι				False
ὑποταγή				False
ὑποτρέχω				False
ὑποτύπωσις				False
ὑποφέρω				False
ὑποχωρέω				False
ὑπωπιάζω				False
ὑπό				False
ὑπόδειγμα				False
ὑπόδημα				False
ὑπόδικος				False
ὑπόκρισις				False
ὑπόλειμμα				False
ὑπόμνησις				False
ὑπόνοια				False
ὑπόστασις				False
ὑστέρημα				False
ὑστέρησις				False
ὑστερέω				False
ὑφαντός				False
ὑψηλοφρονέω				False
ὑψηλός				False
ὑψόω				False
ὕαλος				False
ὕβρις				False
ὕδωρ				False
ὕλη				False
ὕμνος				False
ὕπανδρος				False
ὕπαρξις				False
ὕπνος				False
ὕσσωπος				False
ὕστερον				False
ὕστερος				False
ὕψιστος				False
ὕψος				False
ὕψωμα				False
ὗς				False
Ὑμέναιος				False
ὠδίν				False
ὠδίνω				False
ὠνέομαι				False
ὠρύομαι				False
ὠτάριον				False
ὠτίον				False
ὠφέλεια				False
ὠφέλιμος				False
ὠφελέω				False
ὡραῖος				False
ὡς				False
ὡσαννά				False
ὡσαύτως				False
ὡσεί				False
ὡσπερεί				False
ὥρα				False
ὥσπερ				False
ὥστε				False
ὦμος				False
ὧδε				False
Ὡσηέ				False
Ὦ				False
ᾄδω				False
ᾅδης				False
ᾠδή				False
ᾠόν				False
ῥάβδος				False
ῥάκος				False
ῥάπισμα				False
ῥέω				False
ῥήγνυμι				False
ῥήτωρ				False
ῥίζα				False
ῥίπτω				False
ῥαββί				False
ῥαβδίζω				False
ῥαβδοῦχος				False
ῥακά				False
ῥαντίζω				False
ῥαντισμός				False
ῥαπίζω				False
ῥαφίς				False
ῥεδή				False
ῥητῶς				False
ῥιζόομαι				False
ῥιπή				False
ῥιπίζομαι				False
ῥοιζηδόν				False
ῥομφαία				False
ῥυπαρία				False
ῥυπαρεύω				False
ῥυπαρός				False
ῥυτίς				False
ῥύμη				False
ῥύομαι				False
ῥύπος				False
ῥύσις				False
ῥώννυμαι				False
ῥᾳδιουργία				False
ῥᾳδιούργημα				False
ῥῆγμα				False
ῥῆμα				False
Ῥήγιον				False
Ῥαάβ				False
Ῥαγαύ				False
Ῥαιφάν				False
Ῥαμά				False
Ῥαχάβ				False
Ῥαχήλ				False
Ῥεβέκκα				False
Ῥησά				False
Ῥοβοάμ				False
Ῥουβήν				False
Ῥούθ				False
Ῥοῦφος				False
Ῥωμαϊστί				False
Ῥωμαῖος				False
Ῥόδη				False
Ῥόδος				False
Ῥώμη				False
